Longitude,Latitude,Altitude,d0101,d0102,d0103,d0104,d0105,d0106,d0107,d0108,d0109,d0110,d0111,d0112,d0113,d0114,d0115,d0116,d0117,d0118,d0119,d0120,d0121,d0122,d0123,d0124,d0125,d0126,d0127,d0128,d0129,d0130,d0131,d0201,d0202,d0203,d0204,d0205,d0206,d0207,d0208,d0209,d0210,d0211,d0212,d0213,d0214,d0215,d0216,d0217,d0218,d0219,d0220,d0221,d0222,d0223,d0224,d0225,d0226,d0227,d0228,d0301,d0302,d0303,d0304,d0305,d0306,d0307,d0308,d0309,d0310,d0311,d0312,d0313,d0314,d0315,d0316,d0317,d0318,d0319,d0320,d0321,d0322,d0323,d0324,d0325,d0326,d0327,d0328,d0329,d0330,d0331,d0401,d0402,d0403,d0404,d0405,d0406,d0407,d0408,d0409,d0410,d0411,d0412,d0413,d0414,d0415,d0416,d0417,d0418,d0419,d0420,d0421,d0422,d0423,d0424,d0425,d0426,d0427,d0428,d0429,d0430,d0501,d0502,d0503,d0504,d0505,d0506,d0507,d0508,d0509,d0510,d0511,d0512,d0513,d0514,d0515,d0516,d0517,d0518,d0519,d0520,d0521,d0522,d0523,d0524,d0525,d0526,d0527,d0528,d0529,d0530,d0531,d0601,d0602,d0603,d0604,d0605,d0606,d0607,d0608,d0609,d0610,d0611,d0612,d0613,d0614,d0615,d0616,d0617,d0618,d0619,d0620,d0621,d0622,d0623,d0624,d0625,d0626,d0627,d0628,d0629,d0630,d0701,d0702,d0703,d0704,d0705,d0706,d0707,d0708,d0709,d0710,d0711,d0712,d0713,d0714,d0715,d0716,d0717,d0718,d0719,d0720,d0721,d0722,d0723,d0724,d0725,d0726,d0727,d0728,d0729,d0730,d0731,d0801,d0802,d0803,d0804,d0805,d0806,d0807,d0808,d0809,d0810,d0811,d0812,d0813,d0814,d0815,d0816,d0817,d0818,d0819,d0820,d0821,d0822,d0823,d0824,d0825,d0826,d0827,d0828,d0829,d0830,d0831,d0901,d0902,d0903,d0904,d0905,d0906,d0907,d0908,d0909,d0910,d0911,d0912,d0913,d0914,d0915,d0916,d0917,d0918,d0919,d0920,d0921,d0922,d0923,d0924,d0925,d0926,d0927,d0928,d0929,d0930,d1001,d1002,d1003,d1004,d1005,d1006,d1007,d1008,d1009,d1010,d1011,d1012,d1013,d1014,d1015,d1016,d1017,d1018,d1019,d1020,d1021,d1022,d1023,d1024,d1025,d1026,d1027,d1028,d1029,d1030,d1031,d1101,d1102,d1103,d1104,d1105,d1106,d1107,d1108,d1109,d1110,d1111,d1112,d1113,d1114,d1115,d1116,d1117,d1118,d1119,d1120,d1121,d1122,d1123,d1124,d1125,d1126,d1127,d1128,d1129,d1130,d1201,d1202,d1203,d1204,d1205,d1206,d1207,d1208,d1209,d1210,d1211,d1212,d1213,d1214,d1215,d1216,d1217,d1218,d1219,d1220,d1221,d1222,d1223,d1224,d1225,d1226,d1227,d1228,d1229,d1230,d1231,Media
-48.8833,-25.9833,150,8.4,0,19.2,4.9,12.2,8,2.9,1.3,10.3,6.7,1.3,18.7,3.3,14.1,32.7,0,0,13.5,17.3,11.7,24.5,2.9,22.3,7.9,6.3,31.2,38.1,7.9,5.3,2.8,0,27.2,0.9,0,0,7.6,5.3,13.7,0,8.2,10,18.6,5.2,8.5,33.6,9.8,37.5,10.1,9.3,0,0,2.4,15.1,5.1,7.6,1.4,0,0,7.1,0.8,9.1,10.5,25.3,2.1,24.3,22.1,8.8,29.5,49,90,74,48.4,12,4.7,1.4,3,0,5.1,11.6,3.3,1.9,2.9,0,1.2,3.9,7.6,14.5,13.2,44.9,30.7,12,0,0,15.3,0,0,23,18.3,0,0,0,0,0,3.1,0,0,0,0,6.2,22.4,0,0,0,0,2.4,5.7,0,0,1.3,6.2,0,0,0,0,0,2.3,0.9,0,3.5,5,7.3,0,0,1.8,3,11.7,5.4,0,0,3.2,4.4,0,0,0,0,1.3,2.7,0,0,0,0,0,3.2,12.7,2.9,0,0,4.4,1.8,0,0,0,0,0,6.2,3.5,0,0,0,0,0,0,1.1,0.8,0,0,3.9,12.4,0,12.3,24.6,19,19.4,25.3,22.2,0,0,0,0,0,0,0,0,0,0,0,1.7,6.5,12.7,3.6,22.2,6,6.5,0.9,7,11.8,0,0,0,13.2,35.1,25.4,7.9,0,0,0,0,0,0,0,30.3,8.5,0,0,0,6.2,3.1,6.3,15,4,0,0,3,12.1,79,7.1,0,6.5,3.4,0,0,25.4,81.7,0,0,0,0,0,8.3,80,21.3,19,0,0,0,6.3,9.4,2.2,0,9.1,13.3,0,2.7,10,0,0,2.8,12.3,10,0,0,0,1.3,3.2,19.6,5.5,1.3,0,0,0.9,0,18.3,9.2,16.5,20.9,12.6,3.5,3.3,0,16.8,0,0,0,0,0,0,0,2.9,11.6,0,0,0,20.5,6.3,1.9,0,0,0,0,0,0,0,0,0,9.9,5.5,10.8,19.8,18.7,6.6,0,0,0,0,11.2,0,0,2.3,0,2.9,4.9,12.9,6.1,6.8,1.1,9.2,6.5,10.6,10.3,13.9,13.4,18.4,17.2,8.2,1.9,8.1,4.4,8,3.1,0,0,0,0,0,0,0,0,8.8,13,8.6,1.9,0,3.7,6.2,8.6,3.22988505747126
-48.3,-25.2667,10,1.5,2.3,2.1,3.4,22.7,1.8,0,0,0,2.4,10.4,21.1,3.6,0,0,0,3.8,0,17.6,8.7,83,2.9,0,15.5,0,8.3,2.1,7.4,3.1,21.3,7.9,43.5,139.4,109.1,2.8,18.3,12.1,78.6,0.8,0,1.1,10.3,0,0,28.3,118.8,23.1,21.7,0,0,7.9,0,3.1,18,5.9,0,1.4,0,10.9,6.4,57.7,18.2,8.4,31.4,23.6,8.7,3.2,12.4,40.5,85.1,38.7,11.5,28.7,7.9,5.1,0,0,3.1,3.5,4.1,1.3,3.2,2.1,1.3,0,5.1,12.6,51.5,25,20.8,9.3,9.6,5.3,0,0,0,0,0,0,40.1,0,0,3.5,0,0,0,0,0,0,0,0,0,0,11.2,2.8,5.5,3.1,23,66.4,0,0,0,0,10.4,0,0,0,0,0.6,15.7,0,0,0.2,0,18.6,14.6,8.7,11.8,0,0,0,0,0,0,0,0.3,16.6,16.6,0,0,0,0,0,0,0,0,0,0,0.9,20.1,0,0,0,0,2.1,0.2,0,0,0,0,0,0,4.9,4.8,6.3,4.7,2,14.4,0,1.7,12.9,7.1,1.4,21.9,22.4,3.9,0,0,0,0,0,0,0,0,0,0.6,1.5,0,0,0,0,0,15.6,3.1,9.1,0.2,0,0,0,0,1.2,41.4,91,28.2,0,0,0,0,0,0,1.4,16.3,2.4,1.8,0,0.6,3.1,0.5,0,0,6.1,4.6,5.3,3.4,44.3,17.1,0.3,0,0,0,0,0,28,0,0,0,0,0,0,20.7,22.9,0.7,0,0,0,0,0,8.5,12.5,0.3,0.5,0,0,4.1,0,2.1,1.5,13.7,2.6,0,0,0,0,0,19.3,0,0,1.2,0,0,0,2.1,13.4,6.9,2.6,8.1,8.4,17.2,4,3.4,0,4.7,0,1.1,5.3,0,0,0,4,0,0,0,5.3,15.5,11.1,3.8,0,0,0,0,0,0,0,0,13.5,9,24.5,44.5,59.8,24.7,0,0,0,0,0,0.6,5.9,0,0,0,0,1.1,0,0,7.5,1.6,10.5,0,45.5,5.8,0.9,0,10.3,18.3,3.8,9.9,0,9.7,23.5,0,0,0,0,0,0,0,0,0,28.1,25.9,1.1,0,2.3,23.6,32.1,1.56830601092896
-48.6,-25.0833,702,1.2,0,0,24.4,8.6,10,27,0,6.5,30,29.5,8.5,40.6,0,0,0,2.3,0,34.2,0,31.3,0,3.4,0,0,0,0,28.1,0,53.8,0,0,16.3,44.7,0,0,6.9,36.9,0,4.7,0,0,0,6.7,26.9,11,0,3,0,3.2,5,0,0,7.5,4.3,0,10.5,30.9,10.8,3.3,0,0.4,1,1.5,1.5,6.6,15.1,20.8,25.6,21.5,7,6.6,10.5,5.2,0,0,0.2,1,1.4,0.5,1.1,0,1.5,0,0,5.5,0,4.2,5.7,5,0,5,0,3.4,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.2,10.8,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8.2,0,0,16,5.5,9.6,13.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3.4,0,0,1,0,0,0,0,0,0,31.6,91.1,51.1,0,0,0,0,0,0,0,12.9,10,0,0,0,0,0,0,0,16.7,25.6,9,0,0,1.1,0,0,0.1,0,0,0,18.1,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,2.1,0,0,0,0,0,0,2.2,2.4,0,0,0,0,22.4,25.9,0,0,1.2,30.9,6.4,15.4,0,10.5,5.4,0,0,0,0,0,2.4,5.1,0,0,3.2,7.9,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05990783410138
-48.45,-25.6667,2,0,6.9,1.9,14.1,3.7,1.7,54.1,0,0.1,56.9,60.1,5.1,26.4,0,6.1,21.5,5.3,0,43.1,6.4,6.7,79.5,0,38.7,0,0,0,2.5,36.2,21.9,51,16.9,43.7,32.2,0,0,6.4,43.1,0,6.8,7.2,21.9,0,8.1,23.9,3.2,103.2,25.9,0,0,0,0,2.3,5.9,0,39.1,6.9,0.1,5.7,0,9.4,19.1,31.2,26.8,15.6,7.9,0.8,4.7,5.7,40.4,12.5,46,4.9,7.1,2.8,0,0,0,0,0,18,15.6,0,12.1,0,13.5,6.5,0.1,58.2,18.9,0.1,6.7,28.8,0,0,0,0,0,0,22.2,0,0,21.5,0,0,0,0,0,0,0,9.9,0,0,2.8,0,9.3,0,6.8,45,0,1.3,0,0,5.9,0,0,0,0,0,7,0.1,0,0,4.6,14.5,15.4,17,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,27.7,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,11.2,7.3,0,0,17.6,10.7,15.8,32.1,23.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,8.6,0,0,0,0,0,0,0,0,4.7,89,68.6,0,0,0,0,0,0,22.4,7.9,4.9,0,0,0,4.3,0,0,0,7.1,7.9,0.3,11.5,20.4,7.6,18.6,0.3,0.1,0,0,0,44.5,0,0,0,0,0,0.1,18.7,16.5,3.1,0,0,0,0,0,0,7.4,0,0,0,0,3.8,0,0,0,0.1,0,0,0,0,0,0,17.6,2.5,0,0,0,0,0,18.4,0,9.9,0,22.3,23.2,13.6,18.2,0.6,0,0,7.5,0,0,0,0,0,7.1,0,0,0,3.1,0.1,15.6,5.5,0.2,0,0,0,0,0,0,0,6.1,9.3,3.2,25.4,43.6,25.6,0,0,0,0,0,0.1,0,0,0,0,0,22.8,3.1,0,2,0,4.7,19.9,36.1,5.4,3.5,0.2,14.9,7.7,16.6,0,0,34,4.4,0,0,0,0,0,0,0,9.4,2.1,42.9,18,49.1,1.4,10.9,0,29.3,1.56459330143541
-48.8167,-25.5,59,0.5,2.8,1.3,12.4,1.4,0.2,11.4,0,0.3,3.8,28,3,22.6,0,0.3,38.8,16,1.8,88.6,13.4,11.8,16.6,1.4,21.4,0,0.6,0,4.3,0,72.2,0,2.9,38.8,0.6,32.4,0,26.4,37.6,21.2,0.3,8.5,43.3,0,29.5,25.7,15.2,14.4,1.4,0,0,9.3,0,0.5,5.6,14.2,3,11.6,0.8,0,0.4,3,10.6,7.2,16,4.3,21.8,0.7,4.8,16.4,103.2,282.6,4,15.6,0.7,0.6,0,0.8,0,0.2,0.3,17.8,1,0.2,0,0.8,7.6,9.4,21.2,9.1,17,2.4,3.8,11.2,0.4,2,0.1,0,0,1.2,9.3,1.3,0,9.1,0,3.8,0,3.2,0,1.3,0,0,0.2,0,13.2,1.6,0.1,0.3,10.6,6.8,0.2,2.3,0,0,0,0,0,0,0,2.1,0,0.8,1.4,1.2,1.7,14.2,4.3,0,0,0,2.3,0,0,0,0,0,0,0,7.6,0.5,0,0,0,0,0,0.2,0,0,0,18.6,18.8,2.6,0,0,0,0.3,0.2,0,0,0,0,0,0.3,0.6,4,0,1.8,9.4,2.8,0,0,24.8,11.2,12.4,32.2,25,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,12.8,3.2,0.4,0.5,14.2,1.4,0.5,0.3,2.2,0.4,0,0,14.5,8.8,85.2,36.2,0,0,0,0,0,0,9.6,8.4,4.3,0.5,0,1.8,0.4,0,0,0,9.5,7.4,0.5,2,16.4,1.7,2.5,0.4,0.8,0.4,0.2,0.7,55.4,0,0,0,0,0,4.8,20,11.2,5.8,0.6,0.2,0,0,0,2.3,5.3,0.5,0.4,0,0,4.5,0,0.2,1.8,0.5,0.4,0,0,0,0,0.4,15.8,0.8,0,0,0,0,0,15.5,4.8,18.2,0,11.4,27.6,17.2,22.6,1.8,0,10.2,3.4,0.2,0,0,0,3.2,3.8,1.7,0,0.1,14.4,8.6,0.3,1.3,0.2,0.1,0,0,0,0,0,0,4.6,4.2,1,25.9,18.9,8.8,0,0,0,0,0,6.4,2.6,0,0,0,0,10.2,3,0,4.2,0.8,2.4,4.4,10.4,4.2,1.6,0,5.4,8,1.4,0,0,3.6,4.8,0,0,0,0,0,0,0,11.1,0.8,15.4,3.8,0.3,3.4,2.8,0.2,12.8,1.01960784313725
-48.3333,-25.3,40,16,6.8,7.8,9.5,3.4,20.6,6.2,0.6,0,33.4,27.4,7.4,71.4,0,0.2,1.4,6.2,11,25.8,10.2,33.2,5.6,0.2,75.6,0,0,0,0,10.7,51.6,67.2,4.2,9.2,37.8,0.4,0,18.8,13.8,1.8,18.4,3.6,4.8,0,16.8,2.2,64.2,11,54.6,0.4,0,0.4,0,2.4,26.4,7.5,10.8,16,0,13,4.4,35.4,14,11.6,24,22.2,37.6,1.9,5.6,51.6,56.4,38.4,1,11.4,7.2,5,0.2,0.4,1.4,4,4.4,8.5,3.6,5,0.2,1.6,27.6,0,13,17.2,26.6,3,0.2,12.2,1.6,0.4,0,0.2,0.2,21.2,39.6,2.6,0,0.4,0,5,0,0.4,0,2,0,0,0.4,0.2,21.6,11.6,25.8,1.4,8.4,15,0,3.6,0.2,0.2,2.7,0.4,0.4,0.6,0.2,1,4.4,0,0,0.8,2,5,13.2,15.6,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,11.8,6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,6,29.2,5,0.2,0.2,0.2,0.4,2.4,0.2,0.2,0,0.2,0.2,0.6,0.8,3.5,0,6.2,5.8,11,0,0,14.4,7,24,22.6,27.6,0,0.2,0,0,0,0.2,0.2,0,0,0,0.2,0.4,0.2,5.8,1.4,0,0,13.8,2,4,1.8,0.4,0.2,0,0.4,9.4,25,123.4,29,0,0,0,0,0,0,5.8,12.2,9.6,0,0.4,0.2,6,0.2,0,0,9,19.2,1.4,8,21.6,6.2,0.8,3,1,0.2,0.2,0.2,27.8,0.8,0,0,0,0,0.4,10.4,2.6,1.6,0.4,0,0.4,0,0.4,5,8,1.4,0,0,0,3,0,0,2.8,10.4,1.8,0.2,0,0,0,0,12.4,1.8,4.4,0,0,0,0,16.2,5.8,32.4,0.4,5.2,11.8,16.4,19.2,10.6,0,3.6,3,0,0.4,0,0,0,6,0,0,0,16.6,15.8,12.8,11.8,0.2,0,0,0,0,0,0,0,23,2.4,8.6,31,44.5,31.8,0.8,0,0,0,0,6.6,10.4,0,0.4,0,0,82.6,9.2,0,4,10.4,4.4,0.4,23,10.6,1.4,0,2.6,13,0.8,1,0,2.6,15.4,0,0,0,0,0,0,0,1,0,128.6,32,23.4,2,20.4,2.4,7.4,3.22068965517241
-48.8333,-25.0833,670,11,0.6,2.4,21,0.9,0,1.2,4,0.8,11.6,17.7,13.7,61.6,0,0,8.9,18.7,1.2,18.2,7,3.1,8.3,6.3,19.7,0,1.2,0,0,8.9,10.8,0,0,6.8,8.1,2,0,4.8,30.9,3,0,1.5,8.5,0,0,0,8.3,9,2.1,0.5,0,27.8,0,3.8,8.7,7.4,3.4,31.9,0,5.1,5.1,12,10,13,8.8,15.7,14,2.3,4.9,19,19.5,39.3,0,9.9,8,5.2,0,0,0,5.5,2.1,4.1,1.5,2.4,0,0,0,0,0,5.3,5.8,0,1.6,2.4,7.6,0,0,0,0,16.7,4.5,1.3,0,4.6,0,0,0,1.7,0,2.7,1.3,0,0,1.9,0,0,9.9,5.9,1.3,2.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.7,2.1,19,19.5,9.6,1.2,0,0,0,0,0,0,0,0,2.3,1.5,0,0,0,0,0,0,0,0,0,0,19.6,32.3,12,0,0,0,2,0.8,0,0,0,0,0,0,0,1.4,0,9.9,0,3.4,0,0,17.6,9.6,26.2,11.9,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13.1,4.1,0,0.8,0,0,0,0,7.6,42.5,133.5,48.1,0,0,0,0,0,0,0,24.3,15,2.4,0,0,0.4,0,0,0,6.4,47.5,4.4,3.1,0,0,1,4.9,0.5,0,0,0,21.5,3.9,0,0,0,0,0,1.9,4.3,1.3,1.2,0,0,0,0,3.7,0,4.3,0,0,0,1.4,0,0,3.9,5.1,2.9,0,0,0,0,0,14.5,2.9,2.6,0,0,0,1,15.9,21.4,4.6,1.7,3.2,31.6,6.1,14.1,8.9,0,2.6,8.6,0,0,0,0,0,11.6,0,0,0,10.1,12.5,5.6,16.5,0,0,0,0,0,0,0,0,9.6,3.3,1.1,17.1,14.7,15.3,2.8,0,0,0,0,11.9,12.6,0,0,0,0,7,11,0,0,4.9,0.9,4.2,0,0,4.3,0,12,0,0,0,0,11.5,2.6,0,0,0,0,0,0,0.7,0,33.8,33.1,9.3,3.6,8,8.9,6.5,1.9,1.09090909090909
-48.9939,-25.4925,1048,0,8.6,2.7,3.1,0,0,45.7,9,0,0.4,2.4,1.4,29.9,0,0,1.7,39.7,2.9,34.3,0,15.5,10.3,0.9,12.3,0,0,0,0,12.2,30.4,0,0,95.3,0,25,0,63,17.5,20,0,8.6,0,0,0,28.1,14,10.8,6.1,3.6,3,2,1.3,3.3,5.7,4.3,5.1,0.6,6.1,7.6,0,5.3,5.8,6.2,8.3,14.9,17.8,8.2,0,10.3,80,27.2,0,1,3.3,1.2,0,1,2.2,2.4,0,0,0,0,0,0,0,0,13.5,32.2,10.3,5.7,4.8,0,0,0,0,0,0,27,0,0,13.7,0,0,19.3,0,0,0.7,0.7,0,0,0,1.3,0,0,0.9,0.8,10,1.5,0,2.2,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,16.9,8.6,3.4,2.4,0,0,0.6,1.8,0.2,0,0.1,0,0.3,0,0,0,0,0,0,0,0.4,0,0,0,23.8,18.7,5.4,0,0,0,0.4,0.5,0.5,0,0,0,0.1,0,0,4.3,0.1,0,6.6,1.5,0.2,0,39.4,11.3,12.3,34.6,20.5,0,0,0,0,0,0,1.5,0.9,0,0,0,0,0,15.4,0,0,1.5,15.9,1.5,0.1,0.7,0.1,0.6,0.5,0,15.1,7,84.7,24.8,0,0,0,0,0,0,15.6,7.3,15.9,0.5,0,0,0,0,0,0,28.3,22.7,2.1,2.8,13.4,0.1,0,1.2,0,0,0,0,38.7,0,0.5,0,0,0,4.2,14.9,15,8.9,1.4,0,0,0,0,2.5,2.9,0.9,0.5,0,0.2,0.9,0,0,5.3,7.3,2,0,0,0,0,0,17.5,0.1,0.6,0,0,0,0,26.2,6.3,57.2,0,6.1,24.2,1.3,9.4,5.1,0,5.1,6.6,0,8.4,0,0,0,9.1,0,0,0,16.5,2.4,2.9,9.3,1.2,0,0,0,0,0,0,0,1.2,1.5,0.2,18.7,11,7.5,0,0,0,0,0,5.4,0.5,0,0,0,3.3,1.8,7.5,0.9,13,1.7,3.6,1.6,9.9,0,0,0,8.1,9.9,0.2,0,0.3,4.3,5.1,0,0,0,0,0,0,0,0,9.9,5.1,2.8,3.3,2,11.2,0,7.6,1.60526315789474
-48.2167,-25.0831,9,18.1,8.1,2.3,11.3,23.6,0,22.6,7.8,0,8.5,74,40.8,21,0,10.6,0,0,0,18.9,20.1,33.2,2.9,0,57.8,0,0,0,0,34.1,25.3,47.3,0,100.2,107.5,0,0,0,94.6,0,0,11.3,0,11.5,0,38.4,106.7,30.4,11.3,0,0,0,0,0,0,0,0,0,0,40.2,17.1,34.3,20.1,20.3,17.4,9.2,0,34,27,38.6,66.4,66.2,13,31,31,14.3,0,0,8,0,9.8,12.3,0,0,0,0,0,0,21,58.1,27.4,9.2,0,12.3,6.4,0,0,0,0,54.3,3,0,0,5.6,0,0,0,0,0,9.1,0,0,0,0,9.3,4,12.5,5.6,36.4,34.1,0,3,0,0,8.1,0,0,0,3,8.5,0,0,0,10.1,12.3,3.6,33.3,33.1,0,0,0,0,0,0,0,0,3,18.3,13.5,0,0,0,0,0,0,0,0,0,0,3,51.2,0,0,0,0,2.8,0,0,0,0,0,0,0,5,7.1,10.4,10.4,0,0,0,0,21.7,16.5,19.4,6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,16.6,0,0,0,0,0,0,0,0,0,28.4,95.8,38,0,0,0,0,0,0,12,24.1,20,0,0,3.1,11.3,0,0,0,5.6,19.1,0,9.2,18.6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,4,9.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0,0,0,0,0,5.6,4.1,0,10.3,8.2,21.5,13.8,14.5,0,0,0,0,3.1,0,0,0,3.4,0,0,0,0,26.5,8,0,0,0,0,0,0,0,0,0,14.9,23.3,24,23.5,55.6,57.6,21,0,0,0,0,4.9,22.5,3.8,0,0,0,6.8,0,0,23.4,2.1,5.6,0,0,0,8,7.3,15.1,16.1,5.3,0,0,20.9,34.5,0,0,0,0,0,0,0,0,0,29.8,56.9,8,7.6,0,8,21.1,1.89878542510121
-48.4167,-25.2331,64,0,12.1,15.4,53.6,0,0,0,0,0,29,34.5,6,26.4,0,0,3.3,0,0,26.3,12.9,57.6,14,0,36.9,15.1,3.2,0,0,0,51.4,26.5,0,11.7,83.2,0,18.8,0,32.4,0,15.8,5.5,0,0,0,0,114.2,24.3,13.6,0,0,25.7,0,3.9,5.9,7.2,0,20.7,0,2.1,7.3,13.2,35.7,23.3,18,20.3,15,15,12.6,27.7,76.7,25.5,21,0,15.2,14.9,0,0,0,11.7,0,15.5,9.3,21.4,0,0,0,48.7,7.1,54.7,21.6,0,0,0,0,0,0,0,0,13.5,30.1,8.6,0,0,0,15.5,0,5.8,0,0,0,5.5,0,0,7.4,19.1,10.5,17.5,0,0,0,0,0,0,27.3,4.2,0,0,5.3,5.2,0,0,0,0,11.5,7.2,14.5,0,0,0,0,0,12.1,0,0,0,11.5,15.2,0,0,0,0,0,0,0,0,0,0,0,4.1,13.5,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,10.7,9.8,0,0,0,6.2,15.8,21.4,20.9,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,3.2,0,0,14.4,8.6,2.3,0,0,0,0,0,10.9,25.5,122.5,28,0,0,0,0,0,0,0,16.2,22.7,0,0,0,0,0,0,0,12.5,18.7,5.2,5.6,27.3,12.9,0,0,0,0,0,5.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,11.3,0,15.4,12.1,14.2,14.7,9.8,0,0,0,0,0,0,0,0,18.1,0,0,0,12.5,16.1,11.8,0,0,0,0,0,0,0,0,10.3,8.4,10.2,3.1,26.5,54.9,31.6,0,0,0,0,0,0,24.7,6.2,0,0,0,0,0,0,21.4,25.9,6.2,0,0,0,0,16.4,17.7,5.4,2.3,0,0,14.7,18.5,0,0,0,0,0,0,0,0,0,48.2,54.1,22.2,16.2,9.1,0,0,0.725321888412017
-48.4667,-25.2,73,7.5,5.6,7.6,6.9,3.7,10.1,0.4,0,0.1,12.8,39.6,8.2,3.8,0,4.1,0.3,2.5,0.3,11.6,3.9,34.6,5.4,9.3,3.2,0,0,0,5.8,14.6,8.6,13.4,0.3,8.7,16.9,0.2,0,2.5,4.6,4.7,4.2,4.9,1.3,0.3,0.6,0,12.7,6.3,4.3,0.3,0.3,4,0,1.3,3.4,5.1,6.1,1.2,5.8,8.9,4.6,14.4,8.8,12.1,7.4,32.7,8.9,2.4,8.2,31,16.1,25.5,1.7,7.1,2.3,2.8,1.2,0,0.5,3.1,1,4,0.3,0.7,0.3,0.9,10.9,0.5,7.5,39.2,23.3,0.5,3,11.4,0.1,0,0,0,0.2,5.1,5.8,7.2,2,0,0,3.7,4.9,1.3,0,0.3,0.2,0,0,0.6,3.1,1,6.3,3.8,4,12,0.5,1.4,7.2,7,9,0,0,0.1,0,0.3,13.3,10,8,5.5,0.3,1.6,3.4,1.8,0.1,0.9,5,0,0,0,0,0,0.5,0.7,1.3,0,0,0,0.3,0,0,0.2,0,0,0.2,0.3,28.5,3.1,0,0,0,0.2,0.1,0,0,0,0,0.4,0,2.3,1.5,2.5,1.6,1.3,5.4,0.6,4.6,4.6,3.5,14.2,5.6,4,3.6,0.1,0,0,0,0,0,0,0.3,0.1,0,0,0.2,2.5,0.3,0,0.1,7.2,2.4,6.3,3.2,0.1,1.3,0,0,4.7,44.8,18.6,7.3,0,0,0.1,0,0,0.1,5.1,5.8,12.3,6.8,2.4,0,0.1,0,0.2,0,4.3,4.2,7.7,11.7,5.5,2.4,0.5,0.4,1.8,0,0,0.3,6.8,0,0,0,0,0,0,4.4,1.7,4,0.6,0,0.3,0,0,0.4,5.3,3.2,0.3,1.6,2.5,0.6,0,0,0,0,0,0,0,0,0,0,7.1,0.1,5.5,0.5,0,0.2,3.8,1.4,5.6,6.9,11.7,30.9,9.5,8.9,5.9,5.6,3.9,2,1.1,0.8,0,0.1,0,0.7,2.7,0,0,0.7,2.6,7.7,9.5,15,0,0,0,0,0,0,0,0,7.5,6,10.4,13.7,43,22.1,0.6,0,0,0.2,0,0.3,5,0,0,0.4,0.8,7.6,7.3,0,0.7,2.8,2.4,1.9,9.4,1.9,0,0,5.2,2.9,3.4,0.7,2.5,14.7,11.9,0,0,0,0,0,0,0,0,0,64.5,5.6,3.9,4.7,7.2,1.8,7.4,1.38461538461538
